,Unnamed: 0,index,mechanism,action,drugA,drugB
432,587,432,The metabolism,decrease,Fluvastatin,Aceclofenac
433,588,433,The metabolism,decrease,Fluvoxamine,Aceclofenac
434,590,434,The metabolism,increase,Fosphenytoin,Aceclofenac
435,591,435,The therapeutic efficacy,decrease,Furosemide,Aceclofenac
436,592,436,The metabolism,decrease,Gemfibrozil,Aceclofenac
437,593,437,The risk or severity of adverse effects,increase,Haloperidol,Aceclofenac
438,594,438,the antihypertensive activities,decrease,Hydralazine,Aceclofenac
439,595,439,The risk or severity of adverse effects,increase,Hydrocortisone,Aceclofenac
440,596,440,The risk or severity of adverse effects,increase,Ibuprofen,Aceclofenac
441,597,441,the excretion rate which could result in a higher serum level,decrease,Idarubicin,Aceclofenac
442,598,442,The therapeutic efficacy,decrease,Indapamide,Aceclofenac
443,599,443,The risk or severity of adverse effects,increase,Indomethacin,Aceclofenac
444,600,444,The metabolism,decrease,Irbesartan,Aceclofenac
445,601,445,The metabolism,decrease,Ketoconazole,Aceclofenac
446,602,446,The risk or severity of adverse effects,increase,Ketoprofen,Aceclofenac
447,603,447,the antihypertensive activities,decrease,Labetalol,Aceclofenac
448,604,448,The metabolism,decrease,Leflunomide,Aceclofenac
449,605,449,the neuroexcitatory activities,increase,Levofloxacin,Aceclofenac
450,606,450,The metabolism,decrease,Lobeglitazone,Aceclofenac
451,607,451,The risk or severity of adverse effects,increase,Lornoxicam,Aceclofenac
452,608,452,The metabolism,decrease,Losartan,Aceclofenac
453,609,453,The metabolism,decrease,Lovastatin,Aceclofenac
454,611,454,The therapeutic efficacy,decrease,Lubiprostone,Aceclofenac
455,613,455,The risk or severity of adverse effects,increase,Lumiracoxib,Aceclofenac
456,616,456,The risk or severity of adverse effects,increase,Meloxicam,Aceclofenac
457,618,457,The serum concentration,increase,Methotrexate,Aceclofenac
458,619,458,The risk or severity of adverse effects,increase,Methylprednisolone,Aceclofenac
459,620,459,the antihypertensive activities,decrease,Metoprolol,Aceclofenac
460,621,460,The metabolism,decrease,Midostaurin,Aceclofenac
461,622,461,The serum concentration,increase,Mifepristone,Aceclofenac
462,624,462,The risk or severity of adverse effects,increase,Morniflumate,Aceclofenac
463,627,463,The risk or severity of adverse effects,increase,Nabumetone,Aceclofenac
464,628,464,The risk or severity of adverse effects,increase,Naproxen,Aceclofenac
465,629,465,the antihypertensive activities,decrease,Nebivolol,Aceclofenac
466,630,466,The metabolism,decrease,Nicardipine,Aceclofenac
467,766,467,the anticoagulant activities,increase,Acetaminophen,Acenocoumarol
468,767,468,the anticoagulant activities,increase,Acetohexamide,Acenocoumarol
469,769,469,the anticoagulant activities,increase,Allopurinol,Acenocoumarol
470,772,470,The therapeutic efficacy,increase,Amiodarone,Acenocoumarol
471,773,471,the anticoagulant activities,increase,Amitriptyline,Acenocoumarol
472,775,472,the anticoagulant activities,increase,Amoxapine,Acenocoumarol
473,776,473,the anticoagulant activities,increase,Anagrelide,Acenocoumarol
474,778,474,The serum concentration,decrease,Apalutamide,Acenocoumarol
475,780,475,the anticoagulant activities,increase,Apremilast,Acenocoumarol
476,781,476,The serum concentration,increase,Aprepitant,Acenocoumarol
477,782,477,the anticoagulant activities,increase,Argatroban,Acenocoumarol
478,785,478,the anticoagulant activities,decrease,Azathioprine,Acenocoumarol
479,786,479,the anticoagulant activities,increase,Azelastine,Acenocoumarol
480,787,480,The metabolism,decrease,Azithromycin,Acenocoumarol
481,788,481,the anticoagulant activities,increase,Balsalazide,Acenocoumarol
482,789,482,the anticoagulant activities,increase,Bezafibrate,Acenocoumarol
483,790,483,The serum concentration,increase,Bicalutamide,Acenocoumarol
484,791,484,the anticoagulant activities,increase,Bivalirudin,Acenocoumarol
485,792,485,The metabolism,decrease,Bortezomib,Acenocoumarol
486,793,486,The metabolism,increase,Bosentan,Acenocoumarol
487,794,487,the anticoagulant activities,increase,Bromfenac,Acenocoumarol
488,795,488,The metabolism,decrease,Caffeine,Acenocoumarol
489,796,489,The serum concentration,increase,Capecitabine,Acenocoumarol
490,797,490,The serum concentration,decrease,Carbamazepine,Acenocoumarol
491,798,491,the anticoagulant activities,decrease,Carbimazole,Acenocoumarol
492,799,492,the anticoagulant activities,increase,Cefazolin,Acenocoumarol
493,800,493,the anticoagulant activities,increase,Ceftriaxone,Acenocoumarol
494,801,494,the anticoagulant activities,increase,Celecoxib,Acenocoumarol
495,802,495,The serum concentration,increase,Ceritinib,Acenocoumarol
496,803,496,the anticoagulant activities,increase,Chloramphenicol,Acenocoumarol
497,804,497,the anticoagulant activities,increase,Chloroquine,Acenocoumarol
498,805,498,the anticoagulant activities,increase,Chlorpropamide,Acenocoumarol
499,806,499,The metabolism,decrease,Cholecalciferol,Acenocoumarol
500,807,500,the anticoagulant activities,increase,Cilostazol,Acenocoumarol
501,808,501,the anticoagulant activities,increase,Cimetidine,Acenocoumarol
502,809,502,The metabolism,decrease,Citalopram,Acenocoumarol
503,810,503,The metabolism,decrease,Clarithromycin,Acenocoumarol
504,811,504,The metabolism,decrease,Clemastine,Acenocoumarol
505,812,505,the anticoagulant activities,increase,Clofibrate,Acenocoumarol
506,813,506,the anticoagulant activities,increase,Clomipramine,Acenocoumarol
507,814,507,the anticoagulant activities,increase,Clopidogrel,Acenocoumarol
508,815,508,The metabolism,decrease,Clotrimazole,Acenocoumarol
509,816,509,The serum concentration,increase,Conivaptan,Acenocoumarol
510,818,510,The metabolism,decrease,Crizotinib,Acenocoumarol
511,819,511,the anticoagulant activities,increase,Cyclobenzaprine,Acenocoumarol
512,820,512,The metabolism,decrease,Cyclosporine,Acenocoumarol
513,823,513,The serum concentration,decrease,Dabrafenib,Acenocoumarol
514,824,514,the anticoagulant activities,increase,Danazol,Acenocoumarol
515,825,515,the anticoagulant activities,increase,Dasatinib,Acenocoumarol
516,826,516,the anticoagulant activities,increase,Desipramine,Acenocoumarol
517,829,517,the anticoagulant activities,increase,Diclofenac,Acenocoumarol
518,831,518,the anticoagulant activities,decrease,Dienogest,Acenocoumarol
519,832,519,the anticoagulant activities,decrease,Diethylstilbestrol,Acenocoumarol
520,833,520,the anticoagulant activities,increase,Diflunisal,Acenocoumarol
521,834,521,The metabolism,decrease,Dihydroergotamine,Acenocoumarol
522,835,522,The metabolism,decrease,Diltiazem,Acenocoumarol
523,836,523,The serum concentration,increase,Disulfiram,Acenocoumarol
524,838,524,the anticoagulant activities,increase,Doxepin,Acenocoumarol
525,840,525,The serum concentration,increase,Dronedarone,Acenocoumarol
526,843,526,The serum concentration,increase,Econazole,Acenocoumarol
527,844,527,the anticoagulant activities,increase,Enoxacin,Acenocoumarol
528,845,528,The serum concentration,decrease,Enzalutamide,Acenocoumarol
529,846,529,the anticoagulant activities,increase,Epinastine,Acenocoumarol
530,848,530,The serum concentration,increase,Erythromycin,Acenocoumarol
531,851,531,The serum concentration,increase,Esomeprazole,Acenocoumarol
532,852,532,the anticoagulant activities,decrease,Estradiol,Acenocoumarol
533,856,533,the anticoagulant activities,decrease,Estramustine,Acenocoumarol
534,857,534,the anticoagulant activities,decrease,Estrone,Acenocoumarol
535,860,535,The serum concentration,decrease,Ethanol,Acenocoumarol
536,863,536,the anticoagulant activities,increase,Etodolac,Acenocoumarol
537,864,537,the anticoagulant activities,decrease,Etonogestrel,Acenocoumarol
538,865,538,the anticoagulant activities,increase,Etoposide,Acenocoumarol
539,866,539,the anticoagulant activities,increase,Etoricoxib,Acenocoumarol
540,867,540,the anticoagulant activities,increase,Fenofibrate,Acenocoumarol
541,868,541,The metabolism,decrease,Floxuridine,Acenocoumarol
542,869,542,The serum concentration,increase,Fluorouracil,Acenocoumarol
543,870,543,The metabolism,decrease,Fluoxetine,Acenocoumarol
544,871,544,the anticoagulant activities,increase,Flurbiprofen,Acenocoumarol
545,872,545,The metabolism,decrease,Fluvastatin,Acenocoumarol
546,873,546,The metabolism,decrease,Fluvoxamine,Acenocoumarol
547,874,547,the anticoagulant activities,increase,Fosphenytoin,Acenocoumarol
548,875,548,the anticoagulant activities,increase,Gefitinib,Acenocoumarol
549,876,549,The metabolism,decrease,Gemfibrozil,Acenocoumarol
550,877,550,the anticoagulant activities,decrease,Gestodene,Acenocoumarol
551,878,551,the anticoagulant activities,increase,Gliclazide,Acenocoumarol
552,879,552,the anticoagulant activities,increase,Glimepiride,Acenocoumarol
553,880,553,the anticoagulant activities,increase,Glipizide,Acenocoumarol
554,882,554,the anticoagulant activities,increase,Glyburide,Acenocoumarol
555,883,555,The serum concentration,decrease,Griseofulvin,Acenocoumarol
556,886,556,The risk or severity of adverse effects,increase,Ibrutinib,Acenocoumarol
557,887,557,the anticoagulant activities,increase,Ibuprofen,Acenocoumarol
558,888,558,the anticoagulant activities,increase,Ifosfamide,Acenocoumarol
559,890,559,the anticoagulant activities,increase,Imipramine,Acenocoumarol
560,891,560,the anticoagulant activities,increase,Indomethacin,Acenocoumarol
561,892,561,The metabolism,decrease,Irbesartan,Acenocoumarol
562,894,562,The metabolism,decrease,Isoniazid,Acenocoumarol
563,895,563,The metabolism,decrease,Isradipine,Acenocoumarol
564,896,564,The serum concentration,increase,Itraconazole,Acenocoumarol
565,897,565,The serum concentration,increase,Ivacaftor,Acenocoumarol
566,898,566,the anticoagulant activities,increase,Ivermectin,Acenocoumarol
567,899,567,The serum concentration,increase,Ketoconazole,Acenocoumarol
568,900,568,the anticoagulant activities,increase,Ketoprofen,Acenocoumarol
569,901,569,The serum concentration,increase,Lansoprazole,Acenocoumarol
570,902,570,the anticoagulant activities,increase,Leflunomide,Acenocoumarol
571,903,571,the anticoagulant activities,increase,Levofloxacin,Acenocoumarol
572,905,572,the anticoagulant activities,decrease,Levonorgestrel,Acenocoumarol
573,906,573,the anticoagulant activities,increase,Levothyroxine,Acenocoumarol
574,907,574,The metabolism,decrease,Lidocaine,Acenocoumarol
575,909,575,The metabolism,decrease,Lobeglitazone,Acenocoumarol
576,910,576,the anticoagulant activities,increase,Lornoxicam,Acenocoumarol
577,912,577,The metabolism,decrease,Losartan,Acenocoumarol
578,913,578,The metabolism,decrease,Lovastatin,Acenocoumarol
579,916,579,the anticoagulant activities,increase,Lumiracoxib,Acenocoumarol
580,920,580,the anticoagulant activities,increase,Meloxicam,Acenocoumarol
581,921,581,the anticoagulant activities,decrease,Mercaptopurine,Acenocoumarol
582,922,582,the anticoagulant activities,decrease,Mestranol,Acenocoumarol
583,924,583,the anticoagulant activities,decrease,Methimazole,Acenocoumarol
584,925,584,The serum concentration,increase,Methylphenidate,Acenocoumarol
585,927,585,the anticoagulant activities,increase,Methyltestosterone,Acenocoumarol
586,928,586,The serum concentration,increase,Metronidazole,Acenocoumarol
587,929,587,The metabolism,decrease,Mexiletine,Acenocoumarol
588,930,588,The serum concentration,increase,Miconazole,Acenocoumarol
589,931,589,The metabolism,decrease,Midostaurin,Acenocoumarol
590,932,590,The serum concentration,increase,Mifepristone,Acenocoumarol
591,934,591,The serum concentration,decrease,Mitotane,Acenocoumarol
592,935,592,The metabolism,decrease,Moclobemide,Acenocoumarol
593,936,593,The metabolism,decrease,Modafinil,Acenocoumarol
594,939,594,the anticoagulant activities,increase,Nabumetone,Acenocoumarol
595,941,595,the anticoagulant activities,increase,Naproxen,Acenocoumarol
596,942,596,The metabolism,decrease,Nefazodone,Acenocoumarol
597,943,597,The serum concentration,increase,Netupitant,Acenocoumarol
598,944,598,The metabolism,decrease,Nicardipine,Acenocoumarol
599,945,599,The metabolism,decrease,Amiodarone,Acetaminophen
600,947,600,The serum concentration,decrease,Apalutamide,Acetaminophen
601,948,601,The serum concentration,increase,Aprepitant,Acetaminophen
602,949,602,The serum concentration,decrease,Aripiprazole,Acetaminophen
603,951,603,The risk or severity of adverse effects,increase,Atorvastatin,Acetaminophen
604,952,604,The metabolism,decrease,Azithromycin,Acetaminophen
605,953,605,The metabolism,decrease,Betaxolol,Acetaminophen
606,954,606,The metabolism,decrease,Bortezomib,Acetaminophen
607,955,607,The serum concentration,decrease,Bosentan,Acetaminophen
608,957,608,The risk or severity of adverse effects,increase,Bromocriptine,Acetaminophen
609,958,609,The metabolism,decrease,Bupropion,Acetaminophen
610,959,610,The risk or severity of adverse effects,increase,Cabergoline,Acetaminophen
611,960,611,The metabolism,decrease,Caffeine,Acetaminophen
612,961,612,The metabolism,decrease,Capecitabine,Acetaminophen
613,962,613,The metabolism,increase,Carbamazepine,Acetaminophen
614,963,614,The metabolism,decrease,Celecoxib,Acetaminophen
615,964,615,The serum concentration,increase,Ceritinib,Acetaminophen
616,965,616,The serum concentration,increase,Cerivastatin,Acetaminophen
617,966,617,The metabolism,decrease,Chloroquine,Acetaminophen
618,967,618,The metabolism,decrease,Chlorpromazine,Acetaminophen
619,968,619,The metabolism,decrease,Cholecalciferol,Acetaminophen
620,969,620,The metabolism,decrease,Cimetidine,Acetaminophen
621,970,621,The metabolism,decrease,Cinacalcet,Acetaminophen
622,971,622,The metabolism,decrease,Citalopram,Acetaminophen
623,972,623,The metabolism,decrease,Clarithromycin,Acetaminophen
624,973,624,The metabolism,decrease,Clemastine,Acetaminophen
625,974,625,The metabolism,decrease,Clomipramine,Acetaminophen
626,975,626,The metabolism,decrease,Clotrimazole,Acetaminophen
627,976,627,The metabolism,decrease,Clozapine,Acetaminophen
628,977,628,The metabolism,decrease,Cocaine,Acetaminophen
629,978,629,The serum concentration,increase,Colchicine,Acetaminophen
630,979,630,The serum concentration,increase,Conivaptan,Acetaminophen
631,981,631,The metabolism,decrease,Crizotinib,Acetaminophen
632,982,632,The metabolism,decrease,Cyclosporine,Acetaminophen
633,985,633,The serum concentration,decrease,Acetaminophen,Dabrafenib
634,986,634,The metabolism,decrease,Acetaminophen,Darifenacin
635,987,635,the hepatotoxic activities,increase,Acetaminophen,Dasatinib
636,988,636,The metabolism,decrease,Acetaminophen,Desipramine
637,990,637,The risk or severity of adverse effects,increase,Acetaminophen,Dihydroergotamine
