,d1,type,d2
1664,193,5,87
1665,193,8,17
1666,193,11,57
1667,193,0,352
1668,193,11,288
1669,193,0,326
1670,193,11,195
1671,193,0,104
1672,193,5,20
1673,193,8,106
1674,193,8,295
1675,193,5,242
1676,193,2,371
1677,193,11,144
1678,193,0,291
1679,136,4,150
1680,136,4,339
1681,136,7,293
1682,136,7,315
1683,136,4,267
1684,136,7,366
1685,136,1,296
1686,136,4,181
1687,136,4,360
1688,136,7,156
1689,136,4,241
1690,136,4,117
1691,136,4,330
1692,136,4,308
1693,136,7,131
1694,136,2,217
1695,136,4,218
1696,332,4,136
1697,39,4,136
1698,3,4,136
1699,179,4,136
1700,55,2,136
1701,245,4,136
1702,338,4,136
1703,29,6,136
1704,153,2,136
1705,60,4,136
1706,143,4,136
1707,307,7,136
1708,165,4,136
1709,6,7,136
1710,132,4,136
1711,42,4,136
1712,47,1,136
1713,137,7,136
1714,358,4,136
1715,89,7,136
1716,17,1,136
1717,57,7,136
1718,203,4,136
1719,286,5,256
1720,150,0,256
1721,365,5,256
1722,111,5,256
1723,382,3,256
1724,73,2,256
1725,228,5,256
1726,381,5,256
1727,200,5,256
1728,275,5,256
1729,69,5,256
1730,268,0,256
1731,324,3,256
1732,284,9,256
1733,192,5,256
1734,50,5,256
1735,10,5,256
1736,181,2,256
1737,34,0,256
1738,43,0,256
1739,294,0,256
1740,330,0,256
1741,308,0,256
1742,125,0,256
1743,97,5,256
1744,216,0,256
1745,25,2,256
1746,218,0,256
1747,312,2,256
1748,30,3,256
1749,206,2,256
1750,336,5,256
1751,355,0,256
1752,221,0,256
1753,75,5,256
1754,182,5,256
1755,245,0,256
1756,155,5,256
1757,103,2,256
1758,317,3,256
1759,338,0,256
1760,105,0,256
1761,219,5,256
1762,143,0,256
1763,189,0,256
1764,282,9,256
1765,300,0,256
1766,309,5,256
1767,357,5,256
1768,127,5,256
1769,337,5,256
1770,248,5,256
1771,349,0,256
1772,304,0,256
1773,160,0,256
1774,167,2,256
1775,19,0,256
1776,5,5,256
1777,359,5,256
1778,289,0,256
1779,258,5,256
1780,263,0,256
1781,44,5,256
1782,87,5,256
1783,17,8,256
1784,352,5,256
1785,203,2,256
1786,195,5,256
1787,208,3,256
1788,20,0,256
1789,8,0,256
1790,242,5,256
1791,371,0,256
1792,94,2,256
1793,291,0,256
1794,340,1,286
1795,150,1,286
1796,365,5,286
1797,373,1,286
1798,293,5,286
1799,228,5,286
1800,381,5,286
1801,200,5,286
1802,275,5,286
1803,69,5,286
1804,268,1,286
1805,324,5,286
1806,346,1,286
1807,116,1,286
1808,64,1,286
1809,385,1,286
1810,192,5,286
1811,50,5,286
1812,10,5,286
1813,156,1,286
1814,147,1,286
1815,234,1,286
1816,112,1,286
1817,96,1,286
1818,97,5,286
1819,131,1,286
1820,25,1,286
1821,333,1,286
1822,178,1,286
1823,336,5,286
1824,221,5,286
1825,75,5,286
1826,182,5,286
1827,155,5,286
1828,70,1,286
1829,219,5,286
1830,233,1,286
1831,309,5,286
1832,357,5,286
1833,122,1,286
1834,127,5,286
1835,107,1,286
1836,337,5,286
1837,248,5,286
1838,53,1,286
1839,304,5,286
1840,5,5,286
1841,359,5,286
1842,235,1,286
1843,383,17,286
1844,258,5,286
1845,44,5,286
1846,87,5,286
1847,352,5,286
1848,9,1,286
1849,108,1,286
1850,242,5,286
1851,291,5,286
1852,150,1,340
1853,365,1,340
1854,373,1,340
1855,362,8,340
1856,293,5,340
1857,223,8,340
1858,380,8,340
1859,228,35,340
1860,381,1,340
1861,200,1,340
1862,275,1,340
1863,69,1,340
1864,268,1,340
1865,119,8,340
1866,346,1,340
1867,116,1,340
1868,64,1,340
1869,162,1,340
1870,385,35,340
1871,192,1,340
1872,50,1,340
1873,26,8,340
1874,360,8,340
1875,156,1,340
1876,147,1,340
1877,234,1,340
1878,112,1,340
1879,96,1,340
1880,97,1,340
1881,131,1,340
1882,232,1,340
1883,25,1,340
1884,312,51,340
1885,333,1,340
1886,178,1,340
1887,229,1,340
1888,1,8,340
1889,283,8,340
1890,49,7,340
1891,271,7,340
1892,221,1,340
1893,39,2,340
1894,182,1,340
1895,155,1,340
1896,70,35,340
1897,369,1,340
1898,351,8,340
1899,374,8,340
1900,219,1,340
1901,21,1,340
1902,379,8,340
1903,233,1,340
1904,357,1,340
1905,122,1,340
1906,127,1,340
1907,252,1,340
1908,186,1,340
1909,0,8,340
1910,107,1,340
1911,337,1,340
1912,236,8,340
1913,248,35,340
1914,53,1,340
1915,304,1,340
1916,86,8,340
1917,5,1,340
1918,321,8,340
1919,359,1,340
1920,235,1,340
1921,383,17,340
1922,16,8,340
1923,258,35,340
1924,345,8,340
1925,237,8,340
1926,358,1,340
1927,87,1,340
1928,352,1,340
1929,9,1,340
1930,108,1,340
1931,106,8,340
1932,295,8,340
1933,242,1,340
1934,291,1,340
1935,293,3,95
1936,148,1,95
1937,334,19,95
1938,49,12,95
1939,271,12,95
1940,319,1,95
1941,358,2,95
1942,150,0,375
1943,382,3,375
1944,73,2,375
1945,377,3,375
1946,267,0,375
1947,228,3,375
1948,275,26,375
1949,69,26,375
1950,71,3,375
1951,268,0,375
1952,324,3,375
1953,38,7,375
1954,74,0,375
1955,284,3,375
1956,318,2,375
1957,192,26,375
1958,10,26,375
1959,181,2,375
1960,294,0,375
1961,241,2,375
1962,330,0,375
1963,308,0,375
1964,125,0,375
1965,331,7,375
1966,216,0,375
1967,25,2,375
1968,218,0,375
1969,312,0,375
1970,30,3,375
1971,206,2,375
1972,322,7,375
1973,63,2,375
1974,355,0,375
1975,221,0,375
1976,129,2,375
1977,245,0,375
1978,222,0,375
1979,317,3,375
1980,338,0,375
1981,81,7,375
1982,292,2,375
1983,285,2,375
1984,29,2,375
1985,247,7,375
1986,101,7,375
1987,189,0,375
1988,282,3,375
1989,372,3,375
1990,349,2,375
1991,304,0,375
1992,160,0,375
1993,167,2,375
1994,19,0,375
1995,42,0,375
1996,118,9,375
1997,28,0,375
1998,154,3,375
1999,289,0,375
2000,68,7,375
2001,263,0,375
2002,128,2,375
2003,265,2,375
2004,303,2,375
2005,352,26,375
2006,257,0,375
2007,142,7,375
2008,326,0,375
2009,203,2,375
2010,208,3,375
2011,242,26,375
2012,371,0,375
2013,94,2,375
2014,198,0,150
2015,365,0,150
2016,384,0,150
2017,111,0,150
2018,339,25,150
2019,382,2,150
2020,373,4,150
2021,362,0,150
2022,73,2,150
2023,278,0,150
2024,377,0,150
2025,293,2,150
2026,315,25,150
2027,46,2,150
2028,54,1,150
2029,41,2,150
2030,223,0,150
2031,267,4,150
2032,201,0,150
2033,228,1,150
2034,381,1,150
2035,200,0,150
2036,238,2,150
2037,275,14,150
2038,361,0,150
2039,83,0,150
2040,35,0,150
2041,69,14,150
2042,366,0,150
2043,268,2,150
2044,324,2,150
2045,341,2,150
2046,251,0,150
2047,38,0,150
2048,346,0,150
2049,91,2,150
2050,116,1,150
2051,64,0,150
2052,162,0,150
2053,296,0,150
2054,157,0,150
2055,148,2,150
2056,239,0,150
2057,74,0,150
2058,273,0,150
2059,385,0,150
2060,14,0,150
2061,79,0,150
2062,284,9,150
2063,192,14,150
2064,50,2,150
2065,26,0,150
2066,10,14,150
2067,181,11,150
2068,170,3,150
2069,65,0,150
2070,34,0,150
2071,360,4,150
2072,156,4,150
2073,323,0,150
2074,27,0,150
2075,43,0,150
2076,147,1,150
2077,204,2,150
2078,294,2,150
2079,262,0,150
2080,61,0,150
2081,241,4,150
2082,117,25,150
2083,330,25,150
2084,308,4,150
2085,125,0,150
2086,234,0,150
2087,112,1,150
2088,305,0,150
2089,146,0,150
2090,96,0,150
2091,331,0,150
2092,97,0,150
2093,343,7,150
2094,58,0,150
2095,216,0,150
2096,131,4,150
2097,210,0,150
2098,232,7,150
2099,217,2,150
2100,25,2,150
2101,218,2,150
2102,387,0,150
2103,312,2,150
2104,344,0,150
2105,30,3,150
2106,333,0,150
2107,152,0,150
2108,206,2,150
2109,299,0,150
2110,325,0,150
2111,196,4,150
2112,342,0,150
2113,378,0,150
2114,178,1,150
2115,166,0,150
2116,227,0,150
2117,229,0,150
2118,322,0,150
2119,1,2,150
2120,102,2,150
2121,49,2,150
2122,271,2,150
2123,355,0,150
2124,347,0,150
2125,332,4,150
2126,129,0,150
2127,319,0,150
2128,39,2,150
2129,3,4,150
2130,179,2,150
2131,48,0,150
2132,224,0,150
2133,75,0,150
2134,182,0,150
2135,207,0,150
2136,163,2,150
2137,245,2,150
2138,187,2,150
2139,90,14,150
2140,155,1,150
2141,174,0,150
2142,134,0,150
2143,317,3,150
2144,52,0,150
2145,70,2,150
2146,338,4,150
2147,105,0,150
2148,81,2,150
2149,292,0,150
2150,88,0,150
2151,285,0,150
2152,24,0,150
2153,29,0,150
2154,280,0,150
2155,369,0,150
2156,351,0,150
2157,145,0,150
2158,114,0,150
2159,374,0,150
2160,153,2,150
2161,23,0,150
2162,45,4,150
2163,250,4,150
2164,76,0,150
2165,219,0,150
2166,353,0,150
2167,21,2,150
2168,150,0,176
2169,150,2,60
2170,150,0,115
2171,150,0,364
2172,150,0,274
2173,150,0,247
2174,150,0,388
2175,150,0,214
2176,150,25,143
2177,150,0,307
2178,150,0,101
2179,150,0,379
2180,150,0,177
2181,150,3,246
2182,150,0,189
2183,150,3,282
2184,150,0,327
2185,150,1,233
2186,150,0,82
2187,150,0,266
2188,150,0,300
2189,150,0,36
2190,150,0,190
2191,150,0,99
2192,150,0,370
2193,150,4,165
2194,150,14,212
2195,150,2,357
2196,150,4,6
2197,150,0,122
2198,150,0,84
2199,150,1,127
2200,150,24,252
2201,302,0,150
2202,186,0,150
2203,301,4,150
2204,33,2,150
2205,0,0,150
2206,92,0,150
2207,169,0,150
2208,100,24,150
2209,107,0,150
2210,66,0,150
2211,337,0,150
2212,236,0,150
2213,248,0,150
2214,367,2,150
2215,53,4,150
2216,349,0,150
2217,304,0,150
2218,160,0,150
2219,167,2,150
2220,31,0,150
2221,191,2,150
2222,180,0,150
2223,19,0,150
2224,86,0,150
2225,5,14,150
2226,121,0,150
2227,298,2,150
2228,321,0,150
2229,132,4,150
2230,359,2,150
2231,287,0,150
2232,235,2,150
2233,13,0,150
2234,383,17,150
2235,42,4,150
2236,348,0,150
2237,118,0,150
2238,154,3,150
2239,93,0,150
2240,289,0,150
2241,168,0,150
2242,2,0,150
2243,254,0,150
2244,16,0,150
2245,258,0,150
2246,263,2,150
2247,345,0,150
2248,44,2,150
2249,120,0,150
2250,11,2,150
2251,197,0,150
2252,260,0,150
2253,270,0,150
2254,237,0,150
2255,311,2,150
2256,137,0,150
2257,128,0,150
2258,358,4,150
2259,89,0,150
2260,240,0,150
2261,87,1,150
2262,17,0,150
2263,59,2,150
2264,172,0,150
2265,57,0,150
2266,352,2,150
2267,320,0,150
2268,257,0,150
2269,78,0,150
2270,22,0,150
2271,142,0,150
2272,326,0,150
2273,203,4,150
2274,279,14,150
2275,195,0,150
2276,104,0,150
2277,208,3,150
2278,20,0,150
2279,8,0,150
2280,281,0,150
2281,9,0,150
2282,108,1,150
2283,225,0,150
2284,183,0,150
2285,295,0,150
2286,18,0,150
2287,242,2,150
2288,371,0,150
2289,7,0,150
2290,94,2,150
2291,291,0,150
2292,159,2,198
2293,384,1,198
2294,111,18,198
2295,339,4,198
2296,382,3,198
2297,373,8,198
2298,73,2,198
2299,377,2,198
2300,293,1,198
2301,315,4,198
2302,223,6,198
2303,267,0,198
2304,276,1,198
2305,228,2,198
2306,72,1,198
2307,275,0,198
2308,71,2,198
2309,268,0,198
2310,324,3,198
2311,38,1,198
2312,346,8,198
2313,64,1,198
2314,162,6,198
2315,296,0,198
2316,157,1,198
2317,239,1,198
2318,74,0,198
2319,79,0,198
2320,284,9,198
2321,363,1,198
2322,26,0,198
2323,10,1,198
2324,181,2,198
2325,34,0,198
2326,306,1,198
2327,360,0,198
2328,156,0,198
2329,27,1,198
2330,43,0,198
2331,204,2,198
2332,294,0,198
2333,262,2,198
2334,241,4,198
2335,117,27,198
2336,330,1,198
2337,308,0,198
2338,125,0,198
2339,56,1,198
2340,96,1,198
2341,331,1,198
2342,97,8,198
2343,343,0,198
2344,216,0,198
2345,131,0,198
2346,210,0,198
2347,232,1,198
2348,217,2,198
2349,25,2,198
2350,218,0,198
2351,226,1,198
2352,387,1,198
2353,312,0,198
2354,376,1,198
2355,198,3,30
2356,198,0,152
2357,198,2,206
2358,198,1,325
2359,198,8,178
2360,198,1,227
2361,198,1,229
2362,198,1,322
2363,198,8,355
2364,198,0,221
2365,198,0,347
2366,198,4,332
2367,198,1,329
2368,198,4,39
2369,198,4,3
2370,198,4,179
2371,198,1,207
2372,198,6,163
2373,198,4,245
2374,198,8,67
2375,198,1,174
2376,198,1,161
2377,198,1,173
2378,198,3,317
2379,198,8,313
2380,198,0,338
2381,198,0,105
2382,198,1,81
2383,198,1,24
2384,198,6,29
2385,198,1,280
2386,198,1,369
2387,198,8,354
2388,198,2,153
2389,198,1,45
2390,198,1,76
2391,198,0,219
2392,198,1,21
2393,60,4,198
2394,115,0,198
2395,364,1,198
2396,247,1,198
2397,214,0,198
2398,143,1,198
2399,307,1,198
2400,101,1,198
2401,246,0,198
2402,189,1,198
2403,282,9,198
2404,140,1,198
2405,51,1,198
2406,300,0,198
2407,165,4,198
2408,309,8,198
2409,357,8,198
2410,6,0,198
2411,122,1,198
2412,252,6,198
2413,186,1,198
2414,301,6,198
2415,107,1,198
2416,248,0,198
2417,53,1,198
2418,372,2,198
2419,349,0,198
2420,304,0,198
2421,160,0,198
2422,167,2,198
2423,180,1,198
2424,19,0,198
2425,249,1,198
2426,298,0,198
2427,321,0,198
2428,132,4,198
2429,235,1,198
2430,13,1,198
2431,383,1,198
2432,42,4,198
2433,118,27,198
2434,28,0,198
2435,154,2,198
2436,289,0,198
2437,356,1,198
2438,68,1,198
2439,254,1,198
2440,258,0,198
2441,263,0,198
2442,120,1,198
2443,113,1,198
2444,270,1,198
2445,137,1,198
2446,358,1,198
2447,89,6,198
2448,240,1,198
2449,243,1,198
2450,17,1,198
2451,57,1,198
2452,352,2,198
2453,257,0,198
2454,142,1,198
2455,288,48,198
2456,326,0,198
2457,203,2,198
2458,195,18,198
2459,104,0,198
2460,208,3,198
2461,20,18,198
2462,8,0,198
2463,9,1,198
2464,108,6,198
2465,244,1,198
2466,371,0,198
2467,94,2,198
2468,291,0,198
2469,159,2,365
2470,111,5,365
2471,382,3,365
2472,373,1,365
2473,73,2,365
2474,293,5,365
2475,54,1,365
2476,228,5,365
2477,381,5,365
2478,200,5,365
2479,275,5,365
2480,69,5,365
2481,268,0,365
2482,324,3,365
2483,346,1,365
2484,116,1,365
2485,64,1,365
2486,239,1,365
2487,385,1,365
2488,284,9,365
2489,192,5,365
2490,50,5,365
2491,10,5,365
2492,181,2,365
2493,170,2,365
2494,156,1,365
2495,147,1,365
2496,294,2,365
2497,308,0,365
2498,125,0,365
2499,234,1,365
2500,112,1,365
2501,96,1,365
2502,97,5,365
2503,343,7,365
2504,216,0,365
2505,131,1,365
2506,217,2,365
2507,25,2,365
2508,218,0,365
2509,312,0,365
2510,365,3,30
2511,365,1,333
2512,365,2,206
2513,365,1,178
2514,365,5,336
2515,365,1,355
2516,365,0,221
2517,365,5,75
2518,365,5,182
2519,365,2,55
2520,365,0,245
2521,365,14,90
2522,365,5,155
2523,365,3,317
2524,365,1,70
2525,365,0,338
2526,365,2,153
2527,365,5,219
2528,246,2,365
2529,189,0,365
2530,282,9,365
2531,233,1,365
2532,212,14,365
2533,309,5,365
2534,357,5,365
2535,122,1,365
2536,127,5,365
2537,33,2,365
2538,107,1,365
2539,337,5,365
2540,248,5,365
2541,53,1,365
2542,304,0,365
2543,160,0,365
2544,167,2,365
2545,19,0,365
2546,5,5,365
2547,359,5,365
2548,235,1,365
2549,383,17,365
2550,93,1,365
2551,258,5,365
2552,263,2,365
2553,44,5,365
2554,270,8,365
2555,87,5,365
2556,17,8,365
2557,352,2,365
2558,22,14,365
2559,203,2,365
2560,279,14,365
2561,195,5,365
2562,208,3,365
2563,20,5,365
2564,9,1,365
2565,108,1,365
2566,242,5,365
2567,371,0,365
2568,94,2,365
2569,291,5,365
2570,54,2,159
2571,275,0,159
2572,83,2,159
2573,69,0,159
2574,284,9,159
2575,192,0,159
2576,50,0,159
2577,10,0,159
2578,170,2,159
2579,34,2,159
2580,360,3,159
2581,156,2,159
2582,43,2,159
2583,294,2,159
2584,343,2,159
2585,210,2,159
2586,217,2,159
2587,312,2,159
2588,30,3,159
2589,229,2,159
2590,261,3,159
2591,63,2,159
2592,49,2,159
2593,271,2,159
2594,103,2,159
2595,317,2,159
2596,114,2,159
2597,353,2,159
2598,159,2,307
2599,159,2,246
2600,159,9,282
2601,159,2,300
2602,159,2,349
2603,159,2,19
2604,159,2,86
2605,159,0,5
2606,159,2,121
2607,159,2,118
2608,159,2,356
2609,159,2,263
2610,159,3,197
2611,159,1,260
2612,159,2,237
2613,159,2,137
2614,159,2,89
2615,159,2,352
2616,159,2,320
2617,159,2,326
2618,159,2,203
2619,159,2,281
2620,159,0,242
2621,159,2,291
2622,384,18,111
2623,384,4,339
2624,384,8,373
2625,384,2,377
2626,384,1,293
2627,384,4,315
2628,384,6,223
2629,384,4,267
2630,384,7,276
2631,384,2,228
2632,384,1,72
2633,384,0,275
2634,384,2,71
2635,384,1,38
2636,384,8,346
2637,384,7,91
2638,384,1,64
2639,384,6,162
2640,384,0,296
2641,384,18,157
2642,384,1,239
2643,384,9,284
2644,384,1,363
2645,384,0,26
2646,384,1,10
2647,384,4,181
2648,384,1,306
2649,384,0,360
2650,384,0,156
2651,384,1,27
2652,384,0,43
2653,384,0,294
2654,384,2,262
2655,384,4,241
2656,384,4,117
2657,384,1,330
2658,384,4,308
2659,384,0,125
2660,384,1,56
2661,384,1,96
2662,384,1,331
2663,384,8,97
2664,384,0,216
2665,384,0,131
2666,384,0,210
2667,384,1,232
2668,384,4,218
2669,384,1,226
2670,384,1,387
2671,384,1,376
2672,384,0,152
2673,384,1,325
2674,384,1,196
2675,384,8,178
2676,384,1,227
2677,384,1,229
2678,384,1,322
2679,384,8,355
2680,384,0,347
2681,384,4,332
2682,384,1,329
2683,384,4,39
2684,384,4,3
2685,384,4,179
2686,384,1,207
2687,384,6,163
2688,384,4,245
2689,384,8,67
2690,384,1,174
2691,384,1,161
2692,384,1,173
2693,384,8,313
2694,384,4,338
2695,384,1,81
2696,384,1,24
2697,384,6,29
2698,384,1,280
2699,384,1,369
2700,384,8,354
2701,384,1,45
2702,384,1,76
2703,384,1,21
2704,384,4,60
2705,384,1,364
2706,384,7,274
2707,384,1,247
2708,384,1,143
2709,384,1,307
2710,384,1,101
2711,384,1,189
2712,384,1,282
2713,384,1,140
2714,384,1,51
2715,384,4,165
2716,384,8,309
2717,384,8,357
2718,384,0,6
2719,384,1,122
2720,384,6,252
2721,384,1,186
2722,384,6,301
2723,384,1,107
2724,384,1,53
2725,384,2,372
2726,384,0,349
2727,384,1,180
2728,384,0,19
2729,384,1,249
2730,384,4,132
2731,384,1,235
2732,384,1,13
2733,384,1,383
2734,384,4,42
2735,384,27,118
2736,384,1,28
2737,384,2,154
2738,384,1,356
2739,384,1,68
2740,384,1,254
2741,384,1,120
2742,384,1,113
2743,384,1,270
2744,384,1,137
2745,384,1,358
2746,384,6,89
2747,384,1,240
2748,384,1,243
2749,384,1,17
2750,384,1,57
2751,384,0,352
2752,384,1,142
2753,384,48,288
2754,384,0,326
2755,384,4,203
2756,384,18,195
2757,384,0,104
2758,384,18,20
2759,384,7,281
2760,384,1,9
2761,384,6,108
2762,384,1,244
2763,384,18,371
2764,384,0,291
2765,111,0,373
2766,111,46,293
2767,111,46,315
2768,111,30,46
2769,111,30,215
2770,111,30,223
2771,111,1,276
2772,111,5,228
2773,111,5,381
2774,111,5,200
2775,111,0,275
2776,111,1,83
2777,111,5,69
2778,111,5,324
2779,111,0,346
2780,111,1,162
2781,111,1,157
2782,111,0,239
2783,111,10,385
2784,111,1,284
2785,111,5,192
2786,111,5,50
2787,111,0,26
2788,111,1,10
2789,111,0,360
2790,111,0,156
2791,111,10,323
2792,111,0,43
2793,111,0,294
2794,111,0,262
2795,111,30,61
2796,111,1,330
2797,111,42,125
2798,111,1,56
2799,111,18,96
2800,111,5,97
2801,111,0,216
2802,111,0,131
2803,111,0,210
2804,111,1,232
2805,111,30,226
2806,111,18,387
2807,111,42,376
2808,111,10,333
2809,111,0,152
2810,111,18,325
2811,111,1,196
2812,111,1,166
2813,111,18,227
2814,111,1,229
2815,111,5,336
2816,111,0,355
2817,111,5,221
2818,111,0,347
2819,111,10,332
2820,111,1,329
2821,111,1,179
2822,111,1,224
2823,111,5,75
2824,111,5,182
2825,111,18,207
2826,111,33,163
2827,111,0,245
2828,111,1,67
2829,111,5,155
2830,111,2,174
2831,111,1,173
2832,111,30,52
2833,111,29,313
2834,111,43,105
2835,111,1,29
2836,111,49,280
2837,111,1,369
2838,111,30,250
2839,111,5,219
2840,111,1,21
2841,364,30,111
2842,143,1,111
2843,307,46,111
2844,189,1,111
2845,140,2,111
2846,36,10,111
2847,190,10,111
2848,99,10,111
2849,370,10,111
2850,309,5,111
2851,357,5,111
2852,6,0,111
2853,127,5,111
2854,252,1,111
2855,186,1,111
2856,301,30,111
2857,107,18,111
2858,337,5,111
2859,248,5,111
2860,349,0,111
2861,304,5,111
2862,19,0,111
2863,5,1,111
2864,121,43,111
2865,359,5,111
2866,13,30,111
2867,383,1,111
2868,93,0,111
2869,356,30,111
2870,254,0,111
2871,258,5,111
2872,44,5,111
2873,120,1,111
2874,113,30,111
2875,311,42,111
2876,137,46,111
2877,358,1,111
2878,89,0,111
2879,17,29,111
2880,352,2,111
2881,78,1,111
2882,288,29,111
2883,326,0,111
2884,203,10,111
2885,314,10,111
2886,195,29,111
2887,104,0,111
2888,20,1,111
2889,9,14,111
2890,108,33,111
2891,244,2,111
2892,18,10,111
2893,242,5,111
2894,371,1,111
2895,291,0,111
2896,339,4,373
2897,339,13,377
2898,339,4,293
2899,339,25,315
2900,339,13,223
2901,339,4,267
2902,339,1,380
2903,339,13,71
2904,339,4,268
2905,339,1,148
2906,339,0,74
2907,339,4,181
2908,339,4,360
2909,339,4,156
2910,339,1,204
2911,339,4,241
2912,339,25,117
2913,339,25,330
2914,339,4,308
2915,339,4,96
2916,339,13,343
2917,339,0,216
2918,339,4,131
2919,339,4,218
2920,339,19,334
2921,339,4,30
2922,339,13,206
2923,339,4,325
2924,339,4,196
2925,339,1,283
2926,339,12,49
2927,339,12,271
2928,339,4,347
2929,339,25,332
2930,339,1,319
2931,339,25,39
2932,339,4,3
2933,339,25,179
2934,339,4,207
2935,339,25,245
2936,339,13,52
2937,339,4,338
2938,339,4,45
2939,339,4,250
2940,339,4,76
2941,339,4,60
2942,339,25,143
2943,339,0,189
2944,339,4,82
2945,339,4,165
2946,339,4,6
2947,339,4,301
2948,339,1,33
2949,339,4,107
2950,339,4,337
2951,339,4,53
2952,339,4,304
2953,339,4,160
2954,339,4,19
2955,339,4,298
2956,339,4,132
2957,339,4,42
2958,339,0,28
2959,339,0,289
2960,339,4,120
2961,339,4,260
2962,339,4,358
2963,339,4,89
2964,339,4,57
2965,339,4,320
2966,339,0,257
2967,339,0,326
2968,339,4,203
2969,339,4,104
2970,339,4,291
2971,138,1,54
2972,138,1,346
2973,138,1,148
2974,138,1,239
2975,138,2,170
2976,138,19,334
2977,138,7,63
2978,138,12,49
2979,138,12,271
2980,138,1,355
2981,138,1,319
2982,138,7,292
2983,138,7,285
2984,138,2,246
2985,138,2,33
2986,138,1,93
2987,138,2,263
2988,138,7,128
2989,138,2,358
2990,362,3,382
2991,73,3,382
2992,377,3,382
2993,293,3,382
2994,315,3,382
2995,46,3,382
2996,54,3,382
2997,41,3,382
2998,223,3,382
2999,267,3,382
3000,201,3,382
3001,238,3,382
3002,361,3,382
3003,83,3,382
3004,35,3,382
3005,69,3,382
3006,366,3,382
3007,268,3,382
3008,324,3,382
3009,341,3,382
3010,251,3,382
3011,38,3,382
3012,346,3,382
3013,91,3,382
3014,64,3,382
3015,162,3,382
3016,296,3,382
3017,157,3,382
3018,148,3,382
3019,239,3,382
3020,74,3,382
3021,273,3,382
3022,385,3,382
3023,14,3,382
3024,284,3,382
3025,363,3,382
3026,50,3,382
3027,26,3,382
3028,10,3,382
3029,181,3,382
3030,170,3,382
3031,65,3,382
3032,34,3,382
3033,360,3,382
3034,156,3,382
3035,323,3,382
3036,27,3,382
3037,43,3,382
3038,204,3,382
3039,294,3,382
3040,262,3,382
3041,61,3,382
3042,241,3,382
3043,117,3,382
3044,330,3,382
3045,85,3,382
3046,308,2,382
3047,125,0,382
3048,112,3,382
3049,305,3,382
3050,146,3,382
3051,96,3,382
3052,331,3,382
3053,97,3,382
3054,343,3,382
3055,58,3,382
3056,216,0,382
3057,131,3,382
3058,210,3,382
3059,232,3,382
3060,217,3,382
3061,25,2,382
3062,218,3,382
3063,387,3,382
3064,334,3,382
3065,312,3,382
3066,344,3,382
3067,30,3,382
3068,333,3,382
3069,152,3,382
3070,206,3,382
3071,299,3,382
3072,325,3,382
3073,196,3,382
3074,342,3,382
3075,227,3,382
3076,229,3,382
3077,322,3,382
3078,1,3,382
3079,102,3,382
3080,63,3,382
3081,49,3,382
3082,271,3,382
3083,355,3,382
3084,221,3,382
3085,347,3,382
3086,332,3,382
3087,129,3,382
3088,319,3,382
3089,39,3,382
3090,3,3,382
3091,179,3,382
3092,48,3,382
3093,224,3,382
3094,75,3,382
3095,182,3,382
3096,207,3,382
3097,55,3,382
3098,163,3,382
3099,245,3,382
3100,187,3,382
3101,174,3,382
3102,317,3,382
3103,52,3,382
3104,70,3,382
3105,277,3,382
3106,338,3,382
3107,105,3,382
3108,81,3,382
3109,292,3,382
3110,88,3,382
3111,285,3,382
3112,24,3,382
3113,29,3,382
3114,280,3,382
3115,369,3,382
3116,351,3,382
3117,145,3,382
3118,114,3,382
