,d1,type,d2
1664,281,12,254
1665,254,3,250
1666,254,2,465
1667,254,18,130
1668,254,18,108
1669,254,0,120
1670,254,0,439
1671,254,1,290
1672,254,0,318
1673,254,2,262
1674,254,0,203
1675,254,0,416
1676,254,3,25
1677,254,0,60
1678,254,2,74
1679,254,0,146
1680,254,8,143
1681,254,3,131
1682,254,0,129
1683,254,2,481
1684,254,0,63
1685,254,0,126
1686,254,2,54
1687,254,0,114
1688,254,0,504
1689,254,0,409
1690,254,2,397
1691,254,0,58
1692,254,8,484
1693,254,0,435
1694,254,0,413
1695,254,2,442
1696,254,3,13
1697,254,2,136
1698,254,0,215
1699,254,2,400
1700,485,1,28
1701,485,1,451
1702,485,0,350
1703,485,1,342
1704,485,3,286
1705,485,1,375
1706,485,2,149
1707,485,3,506
1708,485,0,280
1709,485,1,519
1710,485,1,265
1711,485,16,405
1712,485,0,43
1713,485,3,567
1714,485,1,495
1715,485,16,474
1716,485,4,363
1717,485,8,210
1718,485,1,491
1719,485,2,217
1720,485,1,18
1721,485,0,399
1722,485,0,91
1723,485,0,256
1724,485,2,429
1725,485,0,569
1726,485,0,9
1727,485,3,250
1728,485,36,51
1729,485,2,465
1730,485,1,77
1731,485,1,195
1732,485,2,328
1733,485,1,412
1734,485,0,120
1735,485,0,439
1736,485,1,354
1737,485,0,203
1738,485,0,416
1739,485,1,385
1740,485,3,25
1741,485,0,60
1742,485,2,14
1743,485,2,533
1744,485,2,464
1745,485,2,103
1746,485,2,321
1747,485,16,216
1748,485,2,47
1749,485,1,26
1750,485,1,127
1751,485,1,137
1752,485,0,146
1753,485,8,143
1754,485,16,154
1755,485,1,370
1756,485,1,326
1757,485,0,129
1758,485,16,545
1759,485,16,32
1760,485,1,368
1761,485,2,481
1762,485,1,303
1763,485,3,64
1764,485,0,63
1765,485,0,126
1766,485,2,54
1767,485,0,114
1768,485,1,293
1769,485,1,199
1770,485,1,221
1771,485,1,556
1772,485,2,397
1773,485,0,58
1774,485,1,334
1775,485,8,484
1776,485,1,251
1777,485,1,425
1778,485,1,259
1779,485,1,278
1780,485,1,160
1781,485,1,383
1782,485,1,19
1783,485,2,175
1784,485,1,430
1785,485,36,458
1786,485,1,35
1787,485,4,442
1788,485,1,270
1789,485,3,13
1790,485,1,41
1791,485,1,206
1792,485,1,11
1793,485,36,564
1794,485,1,38
1795,485,0,215
1796,485,1,444
1797,485,2,400
1798,348,7,507
1799,348,13,312
1800,348,1,37
1801,348,0,350
1802,348,1,231
1803,348,1,285
1804,348,1,384
1805,348,1,100
1806,348,3,286
1807,348,2,149
1808,348,1,506
1809,348,1,212
1810,348,0,280
1811,348,1,158
1812,348,5,519
1813,348,1,405
1814,348,1,542
1815,348,1,123
1816,348,46,168
1817,348,13,422
1818,348,1,428
1819,348,13,183
1820,348,0,43
1821,348,3,567
1822,348,2,331
1823,348,1,490
1824,348,3,198
1825,348,5,427
1826,348,1,520
1827,348,1,128
1828,348,1,474
1829,348,1,433
1830,348,5,246
1831,348,1,508
1832,348,1,191
1833,348,8,210
1834,348,1,438
1835,348,1,187
1836,348,13,188
1837,348,13,452
1838,348,13,475
1839,348,2,217
1840,348,1,287
1841,348,1,300
1842,348,1,347
1843,348,1,364
1844,348,2,446
1845,348,1,292
1846,348,14,106
1847,348,2,399
1848,348,0,91
1849,348,1,133
1850,348,1,157
1851,348,1,392
1852,348,1,530
1853,348,0,256
1854,348,1,366
1855,348,1,523
1856,348,1,470
1857,348,2,386
1858,348,2,429
1859,348,2,569
1860,348,1,186
1861,348,1,109
1862,348,1,457
1863,348,0,9
1864,348,1,349
1865,348,12,281
1866,250,3,348
1867,17,1,348
1868,325,1,348
1869,465,2,348
1870,161,1,348
1871,487,1,348
1872,208,1,348
1873,182,14,348
1874,499,1,348
1875,140,46,348
1876,516,1,348
1877,352,5,348
1878,164,1,348
1879,120,0,348
1880,439,2,348
1881,406,1,348
1882,49,1,348
1883,262,2,348
1884,203,0,348
1885,66,5,348
1886,209,5,348
1887,416,0,348
1888,402,1,348
1889,104,14,348
1890,557,1,348
1891,200,1,348
1892,156,1,348
1893,25,3,348
1894,294,1,348
1895,60,2,348
1896,84,14,348
1897,68,1,348
1898,345,1,348
1899,216,1,348
1900,498,5,348
1901,192,1,348
1902,184,1,348
1903,521,1,348
1904,459,1,348
1905,98,1,348
1906,189,1,348
1907,74,2,348
1908,568,1,348
1909,227,1,348
1910,237,1,348
1911,105,1,348
1912,50,1,348
1913,86,1,348
1914,170,1,348
1915,173,1,348
1916,420,14,348
1917,135,1,348
1918,96,1,348
1919,39,1,348
1920,8,1,348
1921,146,0,348
1922,143,8,348
1923,522,1,348
1924,154,1,348
1925,390,1,348
1926,510,1,348
1927,501,1,348
1928,48,1,348
1929,512,1,348
1930,101,1,348
1931,517,1,348
1932,377,5,348
1933,291,1,348
1934,503,5,348
1935,371,1,348
1936,129,0,348
1937,78,1,348
1938,32,1,348
1939,115,1,348
1940,481,2,348
1941,240,1,348
1942,63,0,348
1943,126,0,348
1944,54,2,348
1945,419,1,348
1946,565,1,348
1947,315,1,348
1948,114,0,348
1949,211,13,348
1950,535,1,348
1951,22,1,348
1952,222,1,348
1953,304,1,348
1954,525,1,348
1955,89,14,348
1956,504,1,348
1957,311,1,348
1958,83,1,348
1959,397,2,348
1960,58,0,348
1961,484,8,348
1962,282,1,348
1963,44,1,348
1964,309,1,348
1965,233,1,348
1966,382,1,348
1967,57,1,348
1968,561,1,348
1969,16,1,348
1970,112,1,348
1971,67,46,348
1972,242,1,348
1973,7,5,348
1974,238,1,348
1975,297,1,348
1976,417,1,348
1977,107,13,348
1978,61,1,348
1979,442,2,348
1980,550,5,348
1981,13,3,348
1982,509,1,348
1983,162,5,348
1984,136,2,348
1985,239,4,348
1986,401,13,348
1987,215,0,348
1988,400,2,348
1989,225,7,360
1990,373,2,360
1991,312,7,360
1992,494,7,360
1993,350,2,360
1994,336,7,360
1995,24,6,360
1996,286,3,360
1997,132,2,360
1998,149,2,360
1999,387,28,360
2000,248,42,360
2001,6,2,360
2002,75,6,360
2003,212,6,360
2004,280,0,360
2005,88,7,360
2006,1,28,360
2007,431,6,360
2008,448,2,360
2009,405,7,360
2010,306,28,360
2011,462,7,360
2012,422,7,360
2013,183,7,360
2014,502,2,360
2015,43,0,360
2016,567,3,360
2017,427,7,360
2018,339,7,360
2019,31,2,360
2020,210,8,360
2021,188,7,360
2022,452,7,360
2023,475,7,360
2024,217,2,360
2025,18,6,360
2026,347,6,360
2027,546,28,360
2028,313,28,360
2029,52,6,360
2030,558,6,360
2031,106,6,360
2032,399,2,360
2033,91,0,360
2034,148,42,360
2035,480,28,360
2036,392,7,360
2037,256,0,360
2038,366,6,360
2039,429,2,360
2040,569,0,360
2041,9,0,360
2042,281,2,360
2043,250,3,360
2044,465,2,360
2045,257,7,360
2046,499,42,360
2047,247,7,360
2048,120,0,360
2049,439,7,360
2050,111,6,360
2051,245,42,360
2052,544,6,360
2053,323,6,360
2054,492,6,360
2055,314,7,360
2056,62,7,360
2057,203,0,360
2058,416,6,360
2059,119,42,360
2060,557,7,360
2061,543,6,360
2062,92,2,360
2063,25,3,360
2064,69,42,360
2065,466,42,360
2066,79,42,360
2067,548,7,360
2068,178,7,360
2069,234,42,360
2070,60,0,360
2071,84,6,360
2072,184,28,360
2073,230,7,360
2074,3,6,360
2075,170,28,360
2076,420,6,360
2077,135,6,360
2078,146,0,360
2079,408,42,360
2080,143,8,360
2081,390,28,360
2082,269,6,360
2083,283,7,360
2084,116,7,360
2085,501,7,360
2086,48,6,360
2087,40,7,360
2088,371,6,360
2089,129,0,360
2090,32,7,360
2091,549,7,360
2092,481,2,360
2093,303,2,360
2094,344,42,360
2095,63,7,360
2096,126,2,360
2097,54,2,360
2098,114,2,360
2099,211,7,360
2100,535,28,360
2101,174,6,360
2102,176,7,360
2103,221,6,360
2104,235,2,360
2105,358,28,360
2106,397,2,360
2107,226,7,360
2108,58,0,360
2109,484,8,360
2110,333,7,360
2111,112,6,360
2112,297,28,360
2113,243,7,360
2114,107,7,360
2115,374,42,360
2116,442,2,360
2117,357,42,360
2118,13,3,360
2119,401,7,360
2120,215,2,360
2121,400,2,360
2122,351,7,360
2123,312,7,507
2124,493,2,507
2125,384,1,507
2126,100,21,507
2127,506,3,507
2128,551,2,507
2129,380,2,507
2130,168,21,507
2131,422,7,507
2132,183,7,507
2133,246,7,507
2134,188,7,507
2135,452,7,507
2136,475,7,507
2137,18,2,507
2138,106,1,507
2139,133,1,507
2140,470,7,507
2141,140,21,507
2142,516,7,507
2143,203,2,507
2144,84,1,507
2145,459,7,507
2146,113,1,507
2147,237,7,507
2148,420,1,507
2149,146,1,507
2150,204,2,507
2151,377,7,507
2152,291,7,507
2153,131,2,507
2154,315,7,507
2155,211,7,507
2156,525,7,507
2157,89,1,507
2158,160,2,507
2159,112,7,507
2160,67,21,507
2161,107,7,507
2162,509,7,507
2163,401,7,507
2164,215,1,507
2165,312,7,225
2166,494,7,225
2167,478,7,225
2168,37,1,225
2169,350,0,225
2170,336,7,225
2171,285,7,225
2172,100,7,225
2173,423,1,225
2174,342,9,225
2175,286,3,225
2176,538,1,225
2177,375,9,225
2178,149,2,225
2179,506,7,225
2180,75,1,225
2181,280,0,225
2182,88,25,225
2183,519,9,225
2184,265,9,225
2185,405,7,225
2186,462,7,225
2187,422,7,225
2188,183,7,225
2189,43,0,225
2190,567,3,225
2191,427,25,225
2192,495,9,225
2193,511,1,225
2194,474,1,225
2195,433,1,225
2196,193,30,225
2197,339,1,225
2198,210,8,225
2199,188,7,225
2200,452,7,225
2201,491,9,225
2202,475,7,225
2203,217,2,225
2204,18,9,225
2205,347,1,225
2206,546,1,225
2207,399,0,225
2208,91,0,225
2209,480,1,225
2210,15,1,225
2211,133,1,225
2212,392,7,225
2213,256,0,225
2214,366,1,225
2215,429,2,225
2216,569,0,225
2217,9,2,225
2218,250,3,225
2219,526,1,225
2220,465,2,225
2221,257,7,225
2222,499,1,225
2223,247,7,225
2224,195,9,225
2225,341,1,225
2226,412,9,225
2227,120,0,225
2228,439,0,225
2229,314,7,225
2230,62,7,225
2231,203,0,225
2232,416,0,225
2233,402,30,225
2234,104,17,225
2235,557,7,225
2236,25,3,225
2237,294,1,225
2238,548,7,225
2239,178,30,225
2240,60,0,225
2241,216,1,225
2242,26,9,225
2243,127,9,225
2244,230,7,225
2245,137,9,225
2246,146,0,225
2247,143,8,225
2248,154,3,225
2249,283,7,225
2250,116,7,225
2251,501,7,225
2252,512,1,225
2253,101,7,225
2254,40,7,225
2255,326,9,225
2256,129,0,225
2257,78,1,225
2258,32,7,225
2259,368,9,225
2260,549,30,225
2261,481,2,225
2262,240,1,225
2263,267,1,225
2264,5,1,225
2265,63,0,225
2266,126,2,225
2267,54,2,225
2268,114,2,225
2269,293,9,225
2270,211,7,225
2271,199,9,225
2272,176,7,225
2273,22,1,225
2274,304,17,225
2275,556,9,225
2276,397,2,225
2277,226,30,225
2278,58,0,225
2279,334,9,225
2280,484,8,225
2281,251,9,225
2282,333,7,225
2283,259,9,225
2284,278,9,225
2285,383,9,225
2286,430,9,225
2287,242,1,225
2288,243,7,225
2289,81,9,225
2290,417,7,225
2291,107,7,225
2292,442,2,225
2293,270,7,225
2294,13,3,225
2295,138,7,225
2296,155,7,225
2297,509,1,225
2298,41,9,225
2299,206,9,225
2300,162,1,225
2301,11,9,225
2302,38,9,225
2303,401,7,225
2304,215,0,225
2305,400,2,225
2306,351,7,225
2307,286,3,513
2308,415,1,513
2309,124,27,513
2310,301,4,513
2311,328,4,513
2312,130,18,513
2313,108,18,513
2314,290,1,513
2315,203,1,513
2316,402,4,513
2317,14,4,513
2318,65,4,513
2319,403,4,513
2320,47,4,513
2321,454,4,513
2322,219,4,513
2323,481,2,513
2324,201,4,513
2325,484,3,513
2326,147,4,513
2327,175,4,513
2328,12,2,249
2329,393,12,249
2330,249,1,474
2331,249,2,210
2332,249,2,296
2333,249,1,124
2334,249,11,73
2335,249,1,216
2336,249,1,154
2337,249,2,537
2338,320,0,350
2339,320,3,286
2340,320,4,132
2341,320,2,149
2342,320,4,6
2343,320,0,280
2344,320,4,502
2345,320,0,43
2346,320,3,567
2347,320,8,210
2348,320,2,217
2349,320,0,399
2350,320,0,91
2351,320,0,256
2352,320,2,429
2353,320,0,569
2354,320,0,9
2355,320,4,281
2356,320,3,250
2357,320,2,465
2358,320,4,73
2359,320,0,120
2360,320,0,439
2361,320,0,203
2362,320,0,416
2363,320,3,25
2364,320,0,60
2365,320,0,146
2366,320,8,143
2367,320,0,129
2368,320,2,481
2369,320,0,63
2370,320,0,126
2371,320,2,54
2372,320,0,114
2373,320,2,397
2374,320,0,58
2375,320,8,484
2376,320,2,442
2377,320,3,13
2378,320,0,215
2379,320,2,400
2380,33,2,350
2381,33,1,231
2382,33,1,384
2383,33,2,100
2384,33,3,286
2385,33,2,149
2386,33,1,506
2387,33,0,229
2388,33,1,212
2389,33,0,280
2390,33,0,431
2391,33,0,422
2392,33,0,43
2393,33,3,567
2394,33,1,490
2395,33,33,511
2396,33,0,317
2397,33,1,508
2398,33,33,263
2399,33,0,4
2400,33,8,210
2401,33,1,532
2402,33,0,491
2403,33,2,217
2404,33,0,289
2405,33,0,18
2406,33,0,347
2407,33,0,437
2408,33,0,446
2409,33,0,327
2410,33,1,106
2411,33,2,399
2412,33,0,91
2413,33,1,133
2414,33,0,256
2415,33,0,366
2416,33,0,523
2417,33,2,429
2418,33,0,324
2419,33,0,569
2420,33,1,109
2421,33,0,9
2422,33,3,456
2423,33,3,250
2424,33,0,325
2425,33,2,465
2426,33,1,161
2427,33,1,182
2428,33,1,426
2429,33,33,120
2430,33,0,439
2431,33,0,406
2432,33,14,323
2433,33,0,318
2434,33,1,49
2435,33,0,203
2436,33,0,416
2437,33,32,119
2438,33,1,104
2439,33,1,461
2440,33,0,543
2441,33,3,25
2442,33,33,121
2443,33,33,234
2444,33,0,60
2445,33,1,84
2446,33,0,264
2447,33,0,72
2448,33,0,230
2449,33,1,237
2450,33,0,420
2451,33,1,135
2452,33,1,96
2453,33,0,146
2454,33,8,143
2455,33,1,145
2456,33,0,275
2457,33,14,269
2458,33,0,48
2459,33,1,371
2460,33,0,129
2461,33,1,78
2462,33,0,549
2463,33,2,481
2464,33,0,64
2465,33,0,63
2466,33,2,126
2467,33,2,54
2468,33,2,114
2469,33,14,447
2470,33,0,185
2471,33,1,89
2472,33,0,504
2473,33,0,409
2474,33,1,99
2475,33,2,397
2476,33,0,226
2477,33,0,58
2478,33,2,484
2479,33,1,282
2480,33,1,44
2481,33,1,382
2482,33,1,16
2483,33,1,112
2484,33,0,7
2485,33,33,255
2486,33,1,35
2487,33,0,107
2488,33,0,435
2489,33,0,413
2490,33,2,442
2491,33,0,270
2492,33,0,357
2493,33,1,550
2494,33,3,13
2495,33,2,138
2496,33,0,329
2497,33,1,440
2498,33,2,215
2499,33,2,400
2500,33,0,351
2501,373,3,12
2502,373,10,451
2503,373,0,350
2504,373,2,231
2505,373,2,384
2506,373,10,100
2507,373,3,286
2508,373,2,149
2509,373,4,506
2510,373,4,75
2511,373,4,212
2512,373,0,280
2513,373,10,265
2514,373,1,448
2515,373,4,405
2516,373,4,310
2517,373,0,422
2518,373,0,43
2519,373,3,567
2520,373,4,490
2521,373,2,511
2522,373,4,474
2523,373,0,317
2524,373,2,263
2525,373,1,31
2526,373,8,210
2527,373,0,491
2528,373,2,217
2529,373,0,18
2530,373,0,347
2531,373,10,296
2532,373,0,437
2533,373,0,446
2534,373,0,327
2535,373,0,106
2536,373,4,399
2537,373,0,91
2538,373,2,133
2539,373,0,256
2540,373,0,366
2541,373,0,523
2542,373,2,429
2543,373,4,20
2544,373,0,569
2545,373,2,109
2546,373,1,124
2547,373,2,9
2548,373,4,456
2549,373,3,250
2550,373,4,51
2551,373,0,325
2552,373,2,465
2553,373,2,161
2554,373,10,182
2555,373,4,463
2556,373,4,247
2557,373,4,301
2558,373,3,328
2559,373,10,412
2560,373,2,108
2561,373,2,120
2562,373,0,439
2563,373,0,406
2564,373,10,111
2565,373,0,318
2566,373,2,49
2567,373,0,203
2568,373,0,416
2569,373,4,402
2570,373,0,104
2571,373,0,543
2572,373,1,92
2573,373,10,385
2574,373,3,25
2575,373,4,79
2576,373,2,121
2577,373,2,234
2578,373,0,60
2579,373,10,84
2580,373,3,14
2581,373,3,65
2582,373,3,403
2583,373,4,216
2584,373,3,47
2585,373,4,454
2586,373,4,74
2587,373,0,420
2588,373,0,146
2589,373,8,143
2590,373,4,154
2591,373,10,56
2592,373,10,486
2593,373,10,560
2594,373,10,142
2595,373,0,48
2596,373,4,407
2597,373,4,228
2598,373,4,371
2599,373,0,129
2600,373,2,78
2601,373,4,32
2602,373,2,481
2603,373,0,64
2604,373,0,63
2605,373,0,126
2606,373,2,54
2607,373,0,114
2608,373,10,221
2609,373,10,89
2610,373,4,201
2611,373,10,531
2612,373,0,99
2613,373,2,397
2614,373,2,58
2615,373,8,484
2616,373,4,282
2617,373,4,147
2618,373,3,175
2619,373,0,112
2620,373,0,7
2621,373,2,255
2622,373,4,29
2623,373,10,458
2624,373,0,107
2625,373,2,61
2626,373,0,413
2627,373,2,442
2628,373,10,270
2629,373,0,357
2630,373,2,550
2631,373,3,13
2632,373,10,138
2633,373,10,564
2634,373,10,398
2635,373,2,215
2636,373,2,400
2637,373,4,388
2638,373,0,351
2639,139,2,350
2640,139,3,286
2641,139,2,149
2642,139,0,280
2643,139,0,431
2644,139,0,43
2645,139,3,567
2646,139,0,4
2647,139,0,518
2648,139,8,210
2649,139,2,217
2650,139,0,437
2651,139,0,106
2652,139,2,399
2653,139,0,91
2654,139,0,256
2655,139,2,429
2656,139,0,324
2657,139,0,569
2658,139,0,9
2659,139,3,456
2660,139,3,250
2661,139,2,465
2662,139,0,120
2663,139,0,439
2664,139,0,318
2665,139,0,203
2666,139,0,416
2667,139,3,25
2668,139,0,60
2669,139,0,330
2670,139,0,110
2671,139,0,55
2672,139,0,146
2673,139,8,143
2674,139,0,275
2675,139,0,129
2676,139,0,549
2677,139,2,481
2678,139,0,63
2679,139,2,126
2680,139,2,54
2681,139,2,114
2682,139,0,199
2683,139,0,504
2684,139,0,409
2685,139,2,397
2686,139,0,226
2687,139,0,58
2688,139,3,484
2689,139,0,435
2690,139,0,413
2691,139,2,442
2692,139,3,13
2693,139,2,215
2694,139,2,400
2695,139,0,351
2696,312,13,28
2697,312,7,494
2698,312,7,478
2699,312,29,12
2700,312,15,350
2701,312,7,336
2702,312,3,285
2703,312,0,493
2704,312,7,100
2705,312,9,342
2706,312,20,538
2707,312,9,375
2708,312,29,248
2709,312,0,280
2710,312,25,88
2711,312,9,519
2712,312,9,265
2713,312,29,302
2714,312,7,448
2715,312,7,405
2716,312,20,168
2717,312,7,462
2718,312,0,422
2719,312,7,183
2720,312,7,567
2721,312,25,427
2722,312,9,495
2723,312,20,511
2724,312,2,433
2725,312,0,317
2726,312,33,263
2727,312,7,339
2728,312,7,31
2729,312,1,396
2730,312,7,188
2731,312,17,452
2732,312,0,491
2733,312,29,475
2734,312,1,171
2735,312,0,18
2736,312,0,347
2737,312,10,296
2738,312,0,437
2739,312,0,446
2740,312,0,327
2741,312,0,106
2742,312,0,91
2743,312,29,148
2744,312,0,133
2745,312,20,392
2746,312,0,256
2747,312,0,366
2748,312,0,523
2749,312,0,325
2750,312,7,257
2751,312,13,77
2752,312,0,161
2753,312,2,182
2754,312,20,499
2755,312,7,247
2756,312,9,195
2757,312,9,412
2758,312,13,130
2759,312,13,108
2760,312,20,120
2761,312,7,439
2762,312,0,406
2763,312,13,111
2764,312,29,245
2765,312,13,354
2766,312,7,314
2767,312,0,318
2768,312,17,62
2769,312,13,416
2770,312,29,119
2771,312,0,104
2772,312,7,557
2773,312,0,543
2774,312,7,92
2775,312,29,79
2776,312,7,548
2777,312,7,178
2778,312,33,121
2779,312,20,234
2780,312,9,26
2781,312,20,189
2782,312,9,127
2783,312,7,230
2784,312,13,237
2785,312,13,118
2786,312,0,420
2787,312,7,96
2788,312,9,137
2789,312,0,146
2790,312,29,408
2791,312,13,370
2792,312,10,56
2793,312,10,486
2794,312,10,560
2795,312,10,142
2796,312,20,283
2797,312,7,116
2798,312,20,501
2799,312,0,48
2800,312,3,101
2801,312,7,40
2802,312,0,131
2803,312,9,326
2804,312,0,78
2805,312,29,545
2806,312,7,32
2807,312,9,368
2808,312,7,549
2809,312,13,303
2810,312,0,64
2811,312,29,344
2812,312,7,63
2813,312,0,114
2814,312,9,293
2815,312,17,211
2816,312,9,199
2817,312,7,176
2818,312,2,89
2819,312,29,223
2820,312,2,504
2821,312,0,99
2822,312,9,556
2823,312,7,226
2824,312,9,334
2825,312,9,251
2826,312,7,333
2827,312,13,425
2828,312,9,259
2829,312,9,278
2830,312,13,160
2831,312,9,383
2832,312,13,19
2833,312,7,16
2834,312,9,430
2835,312,0,112
2836,312,20,67
2837,312,0,7
2838,312,7,243
2839,312,33,255
2840,312,9,81
2841,312,3,417
2842,312,13,35
2843,312,0,107
2844,312,13,374
2845,312,0,413
2846,312,13,270
2847,312,0,357
2848,312,7,138
2849,312,7,155
2850,312,9,41
2851,312,9,206
2852,312,9,11
2853,312,9,38
2854,312,7,401
2855,312,2,215
2856,312,13,444
2857,312,0,351
2858,10,6,350
2859,10,6,24
2860,10,4,506
2861,10,6,75
2862,10,4,212
2863,10,6,431
2864,10,4,477
2865,10,2,331
2866,10,1,317
2867,10,4,532
2868,10,6,217
2869,10,6,18
2870,10,4,347
2871,10,6,52
2872,10,6,558
2873,10,6,106
2874,10,6,399
2875,10,4,366
2876,10,2,386
2877,10,6,569
2878,10,12,281
2879,111,6,10
2880,544,6,10
2881,323,6,10
2882,492,6,10
2883,262,2,10
2884,416,6,10
2885,543,6,10
2886,60,6,10
2887,84,6,10
2888,498,5,10
2889,74,2,10
2890,3,6,10
2891,420,6,10
2892,135,4,10
2893,96,4,10
2894,269,6,10
2895,48,4,10
2896,371,4,10
2897,174,6,10
2898,221,6,10
2899,282,4,10
2900,382,4,10
2901,19,1,10
2902,16,4,10
2903,112,6,10
2904,7,4,10
2905,81,1,10
2906,35,4,10
2907,442,6,10
2908,136,2,10
2909,158,4,28
2910,418,1,28
2911,542,4,28
2912,310,1,28
2913,422,13,28
2914,428,4,28
2915,183,13,28
2916,424,1,28
2917,396,1,28
2918,188,13,28
2919,452,13,28
2920,475,13,28
2921,171,1,28
2922,163,1,28
2923,505,1,28
2924,20,1,28
2925,457,4,28
2926,325,4,28
2927,487,4,28
2928,463,1,28
2929,164,4,28
2930,321,1,28
2931,403,1,28
2932,192,4,28
2933,105,4,28
2934,274,1,28
2935,479,1,28
2936,82,1,28
2937,483,1,28
2938,8,1,28
2939,517,4,28
2940,407,1,28
2941,115,4,28
2942,211,13,28
2943,29,1,28
2944,107,13,28
2945,71,1,28
2946,401,13,28
2947,478,7,494
2948,350,0,494
2949,336,7,494
2950,100,7,494
2951,286,3,494
2952,149,2,494
2953,229,0,494
2954,280,0,494
2955,88,25,494
2956,448,7,494
2957,405,7,494
2958,462,7,494
2959,422,7,494
2960,183,7,494
2961,43,0,494
2962,567,3,494
2963,427,25,494
2964,339,7,494
2965,31,7,494
2966,210,8,494
2967,188,7,494
2968,452,7,494
2969,475,7,494
2970,217,2,494
2971,289,0,494
2972,437,0,494
2973,446,0,494
2974,106,0,494
2975,399,0,494
2976,91,0,494
2977,392,7,494
2978,256,0,494
2979,429,2,494
2980,569,0,494
2981,9,2,494
2982,250,3,494
2983,465,2,494
2984,257,7,494
2985,247,7,494
2986,120,0,494
2987,439,0,494
2988,314,7,494
2989,62,7,494
2990,203,0,494
2991,416,0,494
2992,557,7,494
2993,389,2,494
2994,92,7,494
2995,25,3,494
2996,548,7,494
2997,178,7,494
2998,60,0,494
2999,264,0,494
3000,72,0,494
3001,230,7,494
3002,420,0,494
3003,146,0,494
3004,143,8,494
3005,275,0,494
3006,283,7,494
3007,116,7,494
3008,501,7,494
3009,40,7,494
3010,129,0,494
3011,32,7,494
3012,549,7,494
3013,481,2,494
3014,64,0,494
3015,63,0,494
3016,126,0,494
3017,54,2,494
3018,114,0,494
3019,211,7,494
3020,176,7,494
3021,409,0,494
3022,397,2,494
3023,226,7,494
3024,58,0,494
3025,484,3,494
3026,333,7,494
3027,243,7,494
3028,81,9,494
3029,107,7,494
3030,442,2,494
3031,270,7,494
3032,13,3,494
3033,138,0,494
3034,329,0,494
3035,155,7,494
3036,401,7,494
3037,215,0,494
3038,400,2,494
3039,351,0,494
3040,37,1,478
3041,350,1,478
3042,336,7,478
3043,285,7,478
3044,423,1,478
3045,538,1,478
3046,506,7,478
3047,75,1,478
3048,448,7,478
3049,405,7,478
3050,462,7,478
3051,422,7,478
3052,183,7,478
3053,43,1,478
3054,567,7,478
3055,427,7,478
3056,511,1,478
3057,474,1,478
3058,433,1,478
3059,193,1,478
3060,339,7,478
3061,31,7,478
3062,188,7,478
3063,452,7,478
3064,475,7,478
3065,347,1,478
3066,546,1,478
3067,480,1,478
3068,15,1,478
3069,133,1,478
3070,392,7,478
3071,366,1,478
3072,429,1,478
3073,526,1,478
3074,257,7,478
3075,499,1,478
3076,247,7,478
3077,341,1,478
3078,439,7,478
3079,314,7,478
3080,62,7,478
3081,104,17,478
3082,557,7,478
3083,92,7,478
3084,294,1,478
3085,548,7,478
3086,178,7,478
3087,216,1,478
3088,230,7,478
3089,154,1,478
3090,283,7,478
3091,116,7,478
3092,501,7,478
3093,512,1,478
3094,101,7,478
3095,40,7,478
3096,78,1,478
3097,32,7,478
3098,549,7,478
3099,240,1,478
3100,267,1,478
3101,5,1,478
3102,63,7,478
3103,211,7,478
3104,176,7,478
3105,22,1,478
3106,304,17,478
3107,226,7,478
3108,333,7,478
3109,242,1,478
3110,243,7,478
3111,417,7,478
3112,107,7,478
3113,509,1,478
3114,162,1,478
3115,401,7,478
3116,351,7,478
3117,350,1,37
3118,336,1,37
3119,285,7,37
3120,423,1,37
3121,342,9,37
3122,538,1,37
3123,375,9,37
3124,506,7,37
3125,75,1,37
3126,519,9,37
3127,265,9,37
3128,448,30,37
3129,405,1,37
3130,462,1,37
3131,422,1,37
3132,183,1,37
3133,43,1,37
3134,427,1,37
3135,495,9,37
3136,511,1,37
3137,474,1,37
3138,433,1,37
